participant_id,puzzle_id,window_start,expert_state,expert_action,expert_rule,attention_label,attention_confidence,action_label,action_confidence,performance_label,performance_confidence,population_label,population_confidence,disagreement_type,dominant_tension,disagreement_intensity,suggested_support,support_category,support_rationale,io_category,expert_category
1,Transition,525.0021838,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.817,stalled,0.7,cognitively_stuck,0.597,constructive,passive_and_stuck,0.242,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
1,Transition,530.0134334,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.65,stalled,0.7,exploring,0.672,constructive,pop_confirms_exploration,0.189,monitor,watch,No clear signal from agent negotiation.,watch,watch
1,Transition,535.0095213,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.759,hesitant,0.488,progressing,0.9,exploring,0.334,contradictory,scattered_but_progressing,0.83,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,540.0008787,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.544,hesitant,0.65,progressing,0.9,disoriented,0.273,contradictory,scattered_but_progressing,0.722,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,545.0026991,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.409,hesitant,0.85,progressing,0.767,disoriented,0.321,contradictory,scattered_but_progressing,0.588,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
1,Transition,550.0038284,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.437,hesitant,0.65,progressing,0.9,disoriented,0.316,constructive,focused_progress,0.332,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
1,Transition,555.0240012,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.4,inactive,0.87,stalled,0.7,disoriented,0.353,contradictory,focused_but_idle,0.635,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
1,Transition,560.0004479,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.85,progressing,0.633,exploring,0.585,contradictory,scattered_but_progressing,0.791,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,565.0114374,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.612,hesitant,0.85,progressing,0.633,actively_solving,0.278,contradictory,scattered_but_progressing,0.623,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,570.0066563,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.488,progressing,0.9,exploring,0.58,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,575.0021793,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.791,hesitant,0.488,progressing,0.9,exploring,0.356,contradictory,scattered_but_progressing,0.846,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,580.0005325,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.95,active,0.504,progressing,0.9,exploring,0.55,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
1,Transition,585.0005314,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.91,hesitant,0.85,progressing,0.633,exploring,0.481,contradictory,scattered_but_progressing,0.772,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,590.0134169,SOLVING,NONE,RULE_8_EXPLORE_EXIT,searching,0.368,hesitant,0.488,progressing,0.9,disoriented,0.335,contradictory,scattered_but_progressing,0.634,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,595.0077176,SOLVING,NONE,RULE_10_DEFAULT,searching,0.469,active,0.575,progressing,0.9,cognitively_stuck,0.341,contradictory,scattered_but_progressing,0.684,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,600.0145511,SOLVING,NONE,RULE_10_DEFAULT,searching,0.618,hesitant,0.65,progressing,0.767,actively_solving,0.283,contradictory,scattered_but_progressing,0.693,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,605.0063748,SOLVING,NONE,RULE_10_DEFAULT,searching,0.417,inactive,0.64,stalled,0.7,disoriented,0.298,contradictory,scanning_but_passive,0.528,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
1,Spoke Puzzle: Amount of Sunlight,610.006505,SOLVING,NONE,RULE_10_DEFAULT,searching,0.95,active,0.591,progressing,0.9,exploring,0.527,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,615.0065758,SOLVING,NONE,RULE_10_DEFAULT,searching,0.709,hesitant,0.65,progressing,0.767,exploring,0.291,contradictory,scattered_but_progressing,0.738,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,620.0065852,SOLVING,NONE,RULE_10_DEFAULT,searching,0.447,hesitant,0.65,progressing,0.767,actively_solving,0.316,contradictory,scattered_but_progressing,0.607,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,625.0078952,SOLVING,NONE,RULE_10_DEFAULT,searching,0.172,inactive,0.739,stalled,0.7,disoriented,0.328,contradictory,scanning_but_passive,0.456,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
1,Spoke Puzzle: Amount of Sunlight,630.0110803,SOLVING,NONE,RULE_10_DEFAULT,searching,0.47,hesitant,0.85,progressing,0.633,actively_solving,0.303,contradictory,scattered_but_progressing,0.551,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,635.0101206,STUCK,PROMPT,RULE_5_STUCK_ESCALATION,searching,0.817,hesitant,0.488,progressing,0.9,exploring,0.363,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
1,Spoke Puzzle: Amount of Sunlight,640.0052645,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.617,hesitant,0.488,progressing,0.9,exploring,0.28,contradictory,scattered_but_progressing,0.758,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Spoke Puzzle: Amount of Sunlight,645.0022675,STUCK,NONE,RULE_4_STUCK,searching,0.725,hesitant,0.85,progressing,0.767,exploring,0.307,contradictory,scattered_but_progressing,0.746,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
1,Spoke Puzzle: Amount of Sunlight,650.0051033,STUCK,NONE,RULE_4_STUCK,searching,0.916,inactive,0.523,stalled,0.7,exploring,0.428,contradictory,scanning_but_passive,0.72,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
1,Spoke Puzzle: Amount of Sunlight,655.0013243,STUCK,NONE,RULE_10_DEFAULT,searching,0.378,inactive,0.67,stalled,0.7,disoriented,0.305,contradictory,scanning_but_passive,0.524,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
1,Transition,660.0038116,SOLVING,NONE,RULE_6_STUCK_EXIT,searching,0.95,hesitant,0.65,progressing,0.767,exploring,0.641,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,665.0114281,SOLVING,NONE,RULE_10_DEFAULT,searching,0.95,active,0.525,progressing,0.9,exploring,0.714,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,670.0199542,SOLVING,NONE,RULE_10_DEFAULT,searching,0.95,hesitant,0.65,progressing,0.767,exploring,0.58,contradictory,scattered_but_progressing,0.859,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,675.0065769,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.301,hesitant,0.337,progressing,0.9,disoriented,0.307,constructive,focused_progress,0.399,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
1,Transition,680.0011968,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.739,active,0.577,progressing,0.9,exploring,0.336,contradictory,scattered_but_progressing,0.82,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,685.0223386,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.653,active,0.498,progressing,0.9,exploring,0.352,contradictory,scattered_but_progressing,0.776,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,690.0104434,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.637,hesitant,0.85,progressing,0.767,exploring,0.48,contradictory,scattered_but_progressing,0.702,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,695.0080732,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.804,hesitant,0.65,progressing,0.9,cognitively_stuck,0.593,constructive,focused_progress,0.148,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
1,Transition,700.0170827,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.802,hesitant,0.488,progressing,0.9,exploring,0.411,contradictory,scattered_but_progressing,0.851,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,705.0014619,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.365,hesitant,0.7,progressing,0.633,exploring,0.622,contradictory,scattered_but_progressing,0.499,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,710.0124777,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.738,hesitant,0.85,progressing,0.767,exploring,0.582,contradictory,scattered_but_progressing,0.752,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
1,Transition,715.0108148,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,active,0.51,progressing,0.9,exploring,0.57,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,720.0065038,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.826,active,0.518,progressing,0.9,exploring,0.581,contradictory,scattered_but_progressing,0.863,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,725.0095645,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,active,0.447,progressing,0.9,exploring,0.784,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,730.0117118,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.853,active,0.515,progressing,0.9,exploring,0.523,contradictory,scattered_but_progressing,0.877,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,735.0011043,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.95,hesitant,0.488,progressing,0.9,exploring,0.482,contradictory,scattered_but_progressing,0.925,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,740.0065263,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.751,hesitant,0.637,progressing,0.633,cognitively_stuck,0.563,constructive,focused_progress,0.308,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
1,Transition,745.0035951,EXPLORE,PROMPT,RULE_3_NO_ENTRY,focused,0.567,hesitant,0.637,progressing,0.633,cognitively_stuck,0.63,constructive,focused_progress,0.4,wait,watch,Agents agree: productive engagement (focused_progress),watch,intervene
1,Transition,750.0017897,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.628,hesitant,0.65,progressing,0.9,cognitively_stuck,0.331,constructive,focused_progress,0.236,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
1,Transition,755.001624,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.605,hesitant,0.637,progressing,0.633,cognitively_stuck,0.429,constructive,focused_progress,0.381,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
1,Transition,760.0261714,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.407,hesitant,0.488,progressing,0.9,disoriented,0.329,constructive,focused_progress,0.347,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
1,Transition,765.0074017,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.362,hesitant,0.488,progressing,0.9,disoriented,0.265,contradictory,scattered_but_progressing,0.631,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Transition,770.0040567,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.548,hesitant,0.637,progressing,0.633,cognitively_stuck,0.617,constructive,focused_progress,0.409,wait,watch,Agents agree: productive engagement (focused_progress),watch,watch
1,Transition,775.003463,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.744,inactive,0.95,stalled,0.7,cognitively_stuck,0.557,contradictory,focused_but_idle,0.847,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
1,Transition,780.0030292,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.226,hesitant,0.7,progressing,0.767,transitioning,0.433,contradictory,scattered_but_progressing,0.496,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,intervene
1,Transition,785.0129657,EXPLORE,NONE,RULE_3_NO_ENTRY,locked,0.665,inactive,0.95,stalled,0.7,cognitively_stuck,0.616,constructive,passive_and_stuck,0.175,spatial_hint,consensus_intervene,Agents agree: inactive and stalled (transient),intervene,watch
1,Transition,790.005386,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.752,inactive,0.882,stalled,0.7,exploring,0.355,contradictory,scanning_but_passive,0.817,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,watch
1,Hub Puzzle: Cooking Pot,795.0070998,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.166,hesitant,0.637,failing,0.6,actively_solving,1.0,contradictory,focused_but_failing,0.383,procedural_hint,consensus_intervene,"Attention is focused but errors are occurring. Player likely needs a how-to hint, not a what-to-do hint.",intervene,watch
1,Hub Puzzle: Cooking Pot,800.0116747,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.231,active,0.407,progressing,0.767,transitioning,0.458,contradictory,scattered_but_progressing,0.499,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Hub Puzzle: Cooking Pot,805.0264786,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.385,hesitant,0.65,progressing,0.633,actively_solving,0.337,contradictory,scattered_but_progressing,0.509,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Hub Puzzle: Cooking Pot,810.0119232,EXPLORE,PROMPT,RULE_3_NO_ENTRY,searching,0.593,inactive,0.631,stalled,0.7,actively_solving,0.269,contradictory,scanning_but_passive,0.612,monitor_closely,probe,"Attention says searching, Action says inactive — transient. May resolve on its own.",probe,intervene
1,Hub Puzzle: Cooking Pot,815.0128563,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.471,hesitant,0.65,progressing,0.767,cognitively_stuck,0.524,contradictory,scattered_but_progressing,0.619,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Hub Puzzle: Cooking Pot,820.0060882,EXPLORE,NONE,RULE_3_NO_ENTRY,focused,0.593,inactive,0.687,stalled,0.7,cognitively_stuck,0.272,contradictory,focused_but_idle,0.64,wait,watch,Focused + briefly idle — likely thinking. Wait.,watch,watch
1,Hub Puzzle: Cooking Pot,825.0046247,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.526,hesitant,0.65,progressing,0.767,exploring,0.252,contradictory,scattered_but_progressing,0.647,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
1,Hub Puzzle: Cooking Pot,830.0073105,EXPLORE,NONE,RULE_3_NO_ENTRY,searching,0.447,hesitant,0.488,progressing,0.633,disoriented,0.292,contradictory,scattered_but_progressing,0.54,wait,watch,Attention looks scattered but player IS progressing. Don't interrupt what's working.,watch,watch
